reach,d0,d1,d2,d3,d4,nUp,u0,u1,u2,u3,u4,area,upArea
24248,24334,-1.0,-1.0,-1.0,-1.0,2,24182,24181,-1,-1,-1.0,37.56449691680484,156321.0741754589
24247,24334,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,52.28577935235524,52.28577935235524
24246,24332,-1.0,-1.0,-1.0,-1.0,2,24180,24179,-1,-1,-1.0,28.71733576167097,256.18280373875837
24245,24332,-1.0,-1.0,-1.0,-1.0,2,24178,24177,-1,-1,-1.0,1.3892501611161503,114.69459588689756
24244,24330,-1.0,-1.0,-1.0,-1.0,2,24176,24175,-1,-1,-1.0,5.468601526848283,907.1673601945967
24243,24330,-1.0,-1.0,-1.0,-1.0,2,24174,24173,-1,-1,-1.0,113.8576468042952,199.35810396823186
24242,24328,-1.0,-1.0,-1.0,-1.0,2,24172,24171,-1,-1,-1.0,3.6544326139127485,37577.764460129765
24241,24328,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,181.92196549030098,181.92196549030098
24240,24324,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,75.10788059282912,75.10788059282912
24239,24324,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,62.5889659770585,62.5889659770585
24238,24320,-1.0,-1.0,-1.0,-1.0,2,24170,24169,-1,-1,-1.0,75.82006873744571,11491.17746590955
24237,24320,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,68.65396356861696,68.65396356861696
24236,24318,-1.0,-1.0,-1.0,-1.0,2,24168,24167,-1,-1,-1.0,47.628248204714616,178.53076694601026
24235,24318,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.05226895875687,34.05226895875687
24234,24316,-1.0,-1.0,-1.0,-1.0,2,24166,24165,-1,-1,-1.0,4.419802696297609,1740.8714611679673
24233,24316,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,145.42987789533942,145.42987789533942
24232,24315,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.802653523805645,34.802653523805645
24231,24315,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,38.464103886409454,38.464103886409454
24230,24310,-1.0,-1.0,-1.0,-1.0,2,24164,24163,-1,-1,-1.0,86.53499447295711,520.6455724176961
24229,24310,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.83901414436615,41.83901414436615
24228,24302,-1.0,-1.0,-1.0,-1.0,2,24162,24161,-1,-1,-1.0,32.68798362765356,2509.5930747928837
24227,24302,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,56.4124322838513,56.4124322838513
24226,24300,-1.0,-1.0,-1.0,-1.0,2,24160,24159,-1,-1,-1.0,76.32677413349536,15522.008977041223
24225,24300,-1.0,-1.0,-1.0,-1.0,2,24158,24157,-1,-1,-1.0,26.51617563740324,2225.160708033768
24224,24299,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,57.864472713953646,57.864472713953646
24223,24299,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.82602621210357,26.82602621210357
24222,24298,-1.0,-1.0,-1.0,-1.0,2,24156,24155,-1,-1,-1.0,84.54064274802299,6326.219106827401
24221,24298,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,121.20686842180656,121.20686842180656
24220,24296,-1.0,-1.0,-1.0,-1.0,2,24154,24153,-1,-1,-1.0,26.21884163513866,237.20442284020717
24219,24296,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,90.88939335620114,90.88939335620114
24218,24294,-1.0,-1.0,-1.0,-1.0,2,24152,24151,-1,-1,-1.0,79.68995076566522,5155.231515925741
24217,24294,-1.0,-1.0,-1.0,-1.0,2,24150,24149,-1,-1,-1.0,4.037569321736542,201.90524623749096
24216,24290,-1.0,-1.0,-1.0,-1.0,2,24148,24147,-1,-1,-1.0,27.08625353361165,57166.37099453463
24215,24290,-1.0,-1.0,-1.0,-1.0,2,24146,24145,-1,-1,-1.0,0.3223869409063339,69.99458818469891
24214,24286,-1.0,-1.0,-1.0,-1.0,2,24144,24143,-1,-1,-1.0,22.805669083044595,777.5585667501781
24213,24286,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.357752111640874,29.357752111640874
24212,24284,-1.0,-1.0,-1.0,-1.0,2,24142,24141,-1,-1,-1.0,69.76423152446388,814.7580975706868
24211,24284,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,72.24387528469863,72.24387528469863
24210,24282,-1.0,-1.0,-1.0,-1.0,2,24140,24139,-1,-1,-1.0,24.488728877884608,384.4125281559776
24209,24282,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,113.41017363586752,113.41017363586752
24208,24280,-1.0,-1.0,-1.0,-1.0,2,24138,24137,-1,-1,-1.0,199.8629283159438,357.19778013053747
24207,24280,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.017994494093685,42.017994494093685
24206,24278,-1.0,-1.0,-1.0,-1.0,2,24136,24135,-1,-1,-1.0,46.0858287714834,881.6780128333588
24205,24278,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,65.32853886146685,65.32853886146685
24204,24277,-1.0,-1.0,-1.0,-1.0,2,24134,24133,-1,-1,-1.0,8.902995542075232,374.61999316853996
24203,24277,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.16619518427841,28.16619518427841
24202,24276,-1.0,-1.0,-1.0,-1.0,2,24132,24131,-1,-1,-1.0,18.15259184900656,403.7099129020297
24201,24276,-1.0,-1.0,-1.0,-1.0,2,24130,24129,-1,-1,-1.0,1.917334807175278,69.12408713929523
24200,24274,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.75274001498569,27.75274001498569
24199,24274,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.745116488842488,25.745116488842488
24198,24272,-1.0,-1.0,-1.0,-1.0,2,24128,24127,-1,-1,-1.0,18.16788422476853,805514.2053631323
24197,24272,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.840046381749524,33.840046381749524
24196,24270,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,169.00261753119054,169.00261753119054
24195,24270,-1.0,-1.0,-1.0,-1.0,2,24126,24125,-1,-1,-1.0,4.937829629511931,91.68450238443802
24194,24268,-1.0,-1.0,-1.0,-1.0,2,24124,24123,-1,-1,-1.0,1.6272289372771072,569.4070605578282
24193,24268,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.585924229753925,26.585924229753925
24192,24264,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.75811121951283,29.75811121951283
24191,24264,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,107.11832588796041,107.11832588796041
24190,24262,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,159.59893754771187,159.59893754771187
24189,24262,-1.0,-1.0,-1.0,-1.0,2,24122,24121,-1,-1,-1.0,2.4833334583803963,63.332740362374345
24188,24256,-1.0,-1.0,-1.0,-1.0,2,24120,24119,-1,-1,-1.0,10.8794572780125,948.5683452105819
24187,24256,-1.0,-1.0,-1.0,-1.0,2,24118,24117,-1,-1,-1.0,24.364835151837568,159.4862494410053
24186,24254,-1.0,-1.0,-1.0,-1.0,2,24116,24115,-1,-1,-1.0,20.2897971525718,6089.7645108492225
24185,24254,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,66.8798422526849,66.8798422526849
24184,24250,-1.0,-1.0,-1.0,-1.0,2,24114,24113,-1,-1,-1.0,281.2249386305377,377.8739802095978
24183,24250,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.720515330635585,34.720515330635585
24182,24248,-1.0,-1.0,-1.0,-1.0,2,24112,24111,-1,-1,-1.0,66.1667049481331,156096.62081294306
24181,24248,-1.0,-1.0,-1.0,-1.0,2,24110,24109,-1,-1,-1.0,31.111602027057423,186.88886559907138
24180,24246,-1.0,-1.0,-1.0,-1.0,2,24108,24107,-1,-1,-1.0,42.13377150682066,194.7753270027601
24179,24246,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,32.690140974327285,32.690140974327285
24178,24245,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,70.21972893819029,70.21972893819029
24177,24245,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,43.085616787591135,43.085616787591135
24176,24244,-1.0,-1.0,-1.0,-1.0,2,24106,24105,-1,-1,-1.0,35.70393380594761,721.8709188609911
24175,24244,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,179.8278398067574,179.8278398067574
24174,24243,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,44.732518488478746,44.732518488478746
24173,24243,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,40.767938675457906,40.767938675457906
24172,24242,-1.0,-1.0,-1.0,-1.0,2,24104,24103,-1,-1,-1.0,51.02204370692167,35784.527540434836
24171,24242,-1.0,-1.0,-1.0,-1.0,2,24102,24101,-1,-1,-1.0,26.956893010388303,1789.582487081008
24170,24238,-1.0,-1.0,-1.0,-1.0,2,24100,24099,-1,-1,-1.0,27.329854750453514,11248.457434543272
24169,24238,-1.0,-1.0,-1.0,-1.0,2,24098,24097,-1,-1,-1.0,30.143046979542603,166.8999626288338
24168,24236,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,93.90163505359423,93.90163505359423
24167,24236,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,37.000883687701396,37.000883687701396
24166,24234,-1.0,-1.0,-1.0,-1.0,2,24096,24095,-1,-1,-1.0,47.414813211850884,1693.0607988164566
24165,24234,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,43.390859655212964,43.390859655212964
24164,24230,-1.0,-1.0,-1.0,-1.0,2,24094,24093,-1,-1,-1.0,67.64708586522161,257.6023078447536
24163,24230,-1.0,-1.0,-1.0,-1.0,2,24092,24091,-1,-1,-1.0,37.913878486836225,176.5082700999854
24162,24228,-1.0,-1.0,-1.0,-1.0,2,24090,24089,-1,-1,-1.0,17.62045052667528,2441.407455378992
24161,24228,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.49763578623868,35.49763578623868
24160,24226,-1.0,-1.0,-1.0,-1.0,2,24088,24087,-1,-1,-1.0,14.731438835459398,15419.399771159544
24159,24226,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.282431748183875,26.282431748183875
24158,24225,-1.0,-1.0,-1.0,-1.0,2,24086,24085,-1,-1,-1.0,7.740025268856733,2170.680961050707
24157,24225,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.96357134565785,27.96357134565785
24156,24222,-1.0,-1.0,-1.0,-1.0,2,24084,24083,-1,-1,-1.0,2.0873075703826234,6202.649089359666
24155,24222,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,39.02937471971167,39.02937471971167
24154,24220,-1.0,-1.0,-1.0,-1.0,2,24082,24081,-1,-1,-1.0,0.03966778328771886,126.6671745429664
24153,24220,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,84.31840666210215,84.31840666210215
24152,24218,-1.0,-1.0,-1.0,-1.0,2,24080,24079,-1,-1,-1.0,64.47031730796093,4887.313006328966
24151,24218,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,188.2285588311109,188.22855883111092
24150,24217,-1.0,-1.0,-1.0,-1.0,2,24078,24077,-1,-1,-1.0,34.907588432012794,162.7896551818124
24149,24217,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,35.078021733941995,35.078021733941995
24148,24216,-1.0,-1.0,-1.0,-1.0,2,24076,24075,-1,-1,-1.0,30.00132830103076,57108.39274829581
24147,24216,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.891992705198717,30.891992705198717
24146,24215,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.1534901112358,31.1534901112358
24145,24215,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,38.518711132556774,38.518711132556774
24144,24214,-1.0,-1.0,-1.0,-1.0,2,24074,24073,-1,-1,-1.0,0.032442793179201325,82.60976934247263
24143,24214,-1.0,-1.0,-1.0,-1.0,2,24072,24071,-1,-1,-1.0,46.820125817203504,672.1431283246609
24142,24212,-1.0,-1.0,-1.0,-1.0,2,24070,24069,-1,-1,-1.0,84.86954400108233,622.9107471285778
24141,24212,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,122.08311891764507,122.08311891764507
24140,24210,-1.0,-1.0,-1.0,-1.0,2,24068,24067,-1,-1,-1.0,24.290346273123607,330.0413591894092
24139,24210,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.88244008868376,29.88244008868376
24138,24208,-1.0,-1.0,-1.0,-1.0,2,24066,24065,-1,-1,-1.0,34.43779394705526,127.4353030548667
24137,24208,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.89954875972704,29.89954875972704
24136,24206,-1.0,-1.0,-1.0,-1.0,2,24064,24063,-1,-1,-1.0,80.55195409128066,753.9473641700287
24135,24206,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,81.64481989184674,81.64481989184674
24134,24204,-1.0,-1.0,-1.0,-1.0,2,24062,24061,-1,-1,-1.0,145.81105151086473,328.10252411323347
24133,24204,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,37.61447351323133,37.61447351323133
24132,24202,-1.0,-1.0,-1.0,-1.0,2,24060,24059,-1,-1,-1.0,44.27278073094764,256.51833011446166
24131,24202,-1.0,-1.0,-1.0,-1.0,2,24058,24057,-1,-1,-1.0,19.844382237272605,129.03899093856126
24130,24201,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,41.89246920449205,41.89246920449205
24129,24201,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.314283127627892,25.314283127627892
24128,24198,-1.0,-1.0,-1.0,-1.0,2,24056,24055,-1,-1,-1.0,6.003964995630338,805470.1820547566
24127,24198,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.855424151024536,25.855424151024536
24126,24195,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.08559970310409,31.08559970310409
24125,24195,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,55.661073051822,55.661073051822
24124,24194,-1.0,-1.0,-1.0,-1.0,2,24054,24053,-1,-1,-1.0,10.944222238935692,446.6966241764238
24123,24194,-1.0,-1.0,-1.0,-1.0,2,24052,24051,-1,-1,-1.0,28.63720113565061,121.0832074441273
24122,24189,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.868155822873664,27.868155822873664
24121,24189,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,32.981251081120284,32.981251081120284
24120,24188,-1.0,-1.0,-1.0,-1.0,2,24050,24049,-1,-1,-1.0,60.21206858177042,837.4422345452232
24119,24188,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,100.24665338734607,100.24665338734607
24118,24187,-1.0,-1.0,-1.0,-1.0,2,24048,24047,-1,-1,-1.0,22.29945554028095,109.00481735632906
24117,24187,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.116596932838704,26.116596932838704
24116,24186,-1.0,-1.0,-1.0,-1.0,2,24046,24045,-1,-1,-1.0,39.762518927718574,5955.780750983487
24115,24186,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,113.69396271316499,113.69396271316499
24114,24184,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,36.34011749843153,36.34011749843153
24113,24184,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,60.30892408062865,60.30892408062865
24112,24182,-1.0,-1.0,-1.0,-1.0,2,24044,24043,-1,-1,-1.0,36.70140034777381,154160.0787304709
24111,24182,-1.0,-1.0,-1.0,-1.0,2,24042,24041,-1,-1,-1.0,111.07191112917496,1870.375377523976
24110,24181,-1.0,-1.0,-1.0,-1.0,2,24040,24039,-1,-1,-1.0,16.261710389602946,127.8039487638142
24109,24181,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.973314808199788,27.973314808199788
24108,24180,-1.0,-1.0,-1.0,-1.0,2,24038,24037,-1,-1,-1.0,25.34294327037701,104.21586851817749
24107,24180,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,48.42568697776196,48.42568697776196
24106,24176,-1.0,-1.0,-1.0,-1.0,2,24036,24035,-1,-1,-1.0,61.49239079514659,526.4357149595227
24105,24176,-1.0,-1.0,-1.0,-1.0,2,24034,24033,-1,-1,-1.0,9.32991731577834,159.73127009552073
24104,24172,-1.0,-1.0,-1.0,-1.0,2,24032,24031,-1,-1,-1.0,8.450567840925432,35706.517109605105
24103,24172,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.988387122813467,26.988387122813467
24102,24171,-1.0,-1.0,-1.0,-1.0,2,24030,24029,-1,-1,-1.0,75.76366706392385,1698.3805453853406
24101,24171,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,64.24504868527923,64.24504868527923
24100,24170,-1.0,-1.0,-1.0,-1.0,2,24028,24027,-1,-1,-1.0,14.94211531109317,11195.538526979792
24099,24170,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.589052813023248,25.589052813023248
24098,24169,-1.0,-1.0,-1.0,-1.0,2,24026,24025,-1,-1,-1.0,15.447538497386965,86.45918205466971
24097,24169,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,50.297733594621505,50.297733594621505
24096,24166,-1.0,-1.0,-1.0,-1.0,2,24024,24023,-1,-1,-1.0,35.12222018558251,1601.5360901644315
24095,24166,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,44.109895440174,44.109895440174
24094,24164,-1.0,-1.0,-1.0,-1.0,2,24022,24021,-1,-1,-1.0,0.09788891669254593,160.43451327377932
24093,24164,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,29.520708705752703,29.520708705752703
24092,24163,-1.0,-1.0,-1.0,-1.0,2,24020,24019,-1,-1,-1.0,27.737422977275546,112.16720422559612
24091,24163,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.427187387553055,26.427187387553055
24090,24162,-1.0,-1.0,-1.0,-1.0,2,24018,24017,-1,-1,-1.0,6.914665084413128,2398.715006114104
24089,24162,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.071998738212532,25.071998738212532
24088,24160,-1.0,-1.0,-1.0,-1.0,2,24016,24015,-1,-1,-1.0,5.9532411273551045,15358.198990525923
24087,24160,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.46934179816311,46.46934179816311
24086,24158,-1.0,-1.0,-1.0,-1.0,2,24014,24013,-1,-1,-1.0,53.45578581856154,2048.1670975891207
24085,24158,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,114.77383819272973,114.77383819272973
24084,24156,-1.0,-1.0,-1.0,-1.0,2,24012,24011,-1,-1,-1.0,20.70141338783282,6172.729933410072
24083,24156,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.831848379211678,27.831848379211678
24082,24154,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,31.840159883432694,31.840159883432694
24081,24154,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,94.78734687624598,94.78734687624598
24080,24152,-1.0,-1.0,-1.0,-1.0,2,24010,24009,-1,-1,-1.0,39.448395755203705,4602.7963482195255
24079,24152,-1.0,-1.0,-1.0,-1.0,2,24008,24007,-1,-1,-1.0,20.92977142451683,220.04634080148014
24078,24150,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.96540841743414,46.96540841743414
24077,24150,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,80.91665833236546,80.91665833236546
24076,24148,-1.0,-1.0,-1.0,-1.0,2,24006,24005,-1,-1,-1.0,8.551537522213906,56861.556218571735
24075,24148,-1.0,-1.0,-1.0,-1.0,2,24004,24003,-1,-1,-1.0,0.07236063243073869,216.8352014230424
24074,24144,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,48.74672143106723,48.74672143106723
24073,24144,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.83060511822618,33.83060511822618
24072,24143,-1.0,-1.0,-1.0,-1.0,2,24002,24001,-1,-1,-1.0,34.61035361858737,597.9201789922304
24071,24143,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,27.402823515227013,27.402823515227013
24070,24142,-1.0,-1.0,-1.0,-1.0,2,24000,23999,-1,-1,-1.0,217.40331291695088,397.6362042877056
24069,24142,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,140.4049988397897,140.4049988397897
24068,24140,-1.0,-1.0,-1.0,-1.0,2,23998,23997,-1,-1,-1.0,6.533385647857911,134.45882773618752
24067,24140,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,171.292185180098,171.292185180098
24066,24138,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,64.41066631350566,64.41066631350566
24065,24138,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.58684279430575,28.58684279430575
24064,24136,-1.0,-1.0,-1.0,-1.0,2,23996,23995,-1,-1,-1.0,129.22053197236212,360.7871806550213
24063,24136,-1.0,-1.0,-1.0,-1.0,2,23994,23993,-1,-1,-1.0,78.66369134870939,312.60822942372675
24062,24134,-1.0,-1.0,-1.0,-1.0,2,23992,23991,-1,-1,-1.0,6.259596104911642,141.58630389885016
24061,24134,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,40.7051687035186,40.7051687035186
24060,24132,-1.0,-1.0,-1.0,-1.0,2,23990,23989,-1,-1,-1.0,4.228838565572306,177.55082907064616
24059,24132,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.69472031286793,34.69472031286793
24058,24131,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,74.39920287708972,74.39920287708972
24057,24131,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.79540582419891,34.79540582419891
24056,24128,-1.0,-1.0,-1.0,-1.0,2,23988,23987,-1,-1,-1.0,7.452054570206166,805433.8479282539
24055,24128,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,30.33016150706429,30.33016150706429
24054,24124,-1.0,-1.0,-1.0,-1.0,2,23986,23985,-1,-1,-1.0,54.148625361644754,401.85318391022935
24053,24124,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.899218027258804,33.899218027258804
24052,24123,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.893744924128818,25.893744924128818
24051,24123,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,66.55226138434787,66.55226138434787
24050,24120,-1.0,-1.0,-1.0,-1.0,2,23984,23983,-1,-1,-1.0,22.544418061575666,696.4397866684839
24049,24120,-1.0,-1.0,-1.0,-1.0,2,23982,23981,-1,-1,-1.0,19.264817132075354,80.79037929496911
24048,24118,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,59.98655465140447,59.98655465140447
24047,24118,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,26.71880716464364,26.71880716464364
24046,24116,-1.0,-1.0,-1.0,-1.0,2,23980,23979,-1,-1,-1.0,59.69903950327242,5832.967131011311
24045,24116,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,83.0511010444568,83.0511010444568
24044,24112,-1.0,-1.0,-1.0,-1.0,2,23978,23977,-1,-1,-1.0,27.81564313291089,154089.74316739268
24043,24112,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,33.634162730439485,33.634162730439485
24042,24111,-1.0,-1.0,-1.0,-1.0,2,23976,23975,-1,-1,-1.0,49.03059321782776,1528.9514373386312
24041,24111,-1.0,-1.0,-1.0,-1.0,2,23974,23973,-1,-1,-1.0,57.33414515430073,230.35202905616958
24040,24110,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,86.31734868514202,86.31734868514202
24039,24110,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,25.224889689069236,25.224889689069236
24038,24108,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,43.976716812112016,43.976716812112016
24037,24108,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,34.896208435688465,34.896208435688465
24036,24106,-1.0,-1.0,-1.0,-1.0,2,23972,23971,-1,-1,-1.0,4.440532372773396,402.6591846318991
24035,24106,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,62.28413953247698,62.28413953247698
24034,24105,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,81.55944690805694,81.55944690805694
24033,24105,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,68.84190587168544,68.84190587168544
24032,24104,-1.0,-1.0,-1.0,-1.0,2,23970,23969,-1,-1,-1.0,32.071981915804855,35384.408377448264
24031,24104,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,313.658164315922,313.658164315922
24030,24102,-1.0,-1.0,-1.0,-1.0,2,23968,23967,-1,-1,-1.0,0.2574450138268096,1575.6519708106634
24029,24102,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,46.96490751075326,46.96490751075326
24028,24100,-1.0,-1.0,-1.0,-1.0,2,23966,23965,-1,-1,-1.0,4.251958167871068,11128.570831485384
24027,24100,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,52.025580183315036,52.025580183315036
24026,24098,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,28.24013391292755,28.24013391292755
24025,24098,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,42.77150964435518,42.77150964435518
24024,24096,-1.0,-1.0,-1.0,-1.0,2,23964,23963,-1,-1,-1.0,0.7958742291906855,1454.5450129449164
24023,24096,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,111.86885703393234,111.86885703393234
24022,24094,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,115.46082931197769,115.46082931197769
24021,24094,-1.0,-1.0,-1.0,-1.0,0,-1,-1,-1,-1,-1.0,44.87579504510909,44.87579504510909
